# ACTS Test Suite Generation: Sat Sep 26 20:39:43 EEST 2020
#  '*' represents don't care value 
# Degree of interaction coverage: 2
# Number of parameters: 4
# Maximum number of values per parameter: 173
# Number of configurations: 21815
mbap_transaction,mbap_protocol,mbap_len,mbap_slave
2048,66,264,123
2048,67,265,125
2048,68,1021,127
2048,69,1022,128
2048,125,1023,129
2048,126,1024,131
2048,127,1025,132
2048,128,1026,251
2048,129,1027,252
2048,130,1458,253
2048,131,1459,254
2048,251,1460,255
2048,252,1461,0
2048,253,1462,1
2048,254,2045,2
2048,255,2046,5
2048,256,2047,8
2048,257,2048,12
2048,258,2049,15
2048,259,2050,16
2048,260,2051,18
2048,261,2052,20
2048,507,4092,31
2048,508,4093,34
2048,509,4094,35
2048,510,4095,37
2048,511,4096,59
2048,512,4097,60
2048,513,4098,61
2048,514,4099,62
2048,515,8190,64
2048,516,8191,66
2048,517,8192,67
2048,1019,8193,68
2048,1021,8194,124
2048,1022,8195,126
2048,1023,32764,17
2048,1024,32765,21
2048,1025,32766,29
2048,1026,32767,14
2048,1027,32768,11
2048,1028,32769,4
2048,1029,32770,254
2048,2041,32771,20
2048,2042,32772,19
2048,2043,32773,254
2048,2044,65530,255
2048,2045,65531,124
2048,2046,65532,8
2048,2047,65533,12
2048,2048,65534,30
2048,2049,65535,254
2048,2050,0,63
2048,2051,1,19
2048,2052,2,31
2048,4091,3,252
2048,4092,4,14
2048,4093,5,61
2048,4094,6,31
2048,4095,7,0
2048,4096,8,6
2048,4097,9,64
2048,4098,10,27
2048,4099,11,255
2048,4100,12,9
2048,4101,13,133
2048,8187,14,34
2048,8188,15,16
2048,8189,16,127
2048,8190,32,61
2048,8191,13,251
2048,8192,128,10
2048,8193,265,255
2048,8194,32768,59
2048,8195,4,61
2048,8196,8193,18
2048,8197,1026,13
2048,16379,32773,33
2048,16380,32766,131
2048,16381,65534,128
2048,16382,15,252
2048,16383,65533,129
2048,16384,65531,125
2048,16385,4,63
2048,16386,10,124
2048,16387,65532,29
2048,16388,5,252
2048,16389,32767,13
2048,32763,1024,13
2048,32764,125,254
2048,32765,8191,15
2048,32766,65533,19
2048,32767,32773,1
2048,32768,4093,35
2048,32769,5,35
2048,32770,1458,10
2048,32771,129,129
2048,32772,263,59
2048,32773,14,32
2048,65280,256,131
2048,65530,260,60
2048,65531,15,6
2048,65532,65532,0
2048,65533,2,131
2048,65534,4094,131
2048,65535,260,33
2049,0,64,36
2049,1,124,130
2049,2,125,133
2049,3,126,3
2049,4,127,4
2049,5,128,6
2049,6,129,7
2049,7,251,9
2049,8,252,10
2049,9,253,11
2049,10,254,13
2049,31,255,19
2049,32,256,27
2049,33,257,28
2049,34,258,30
2049,61,259,32
2049,62,260,33
2049,63,261,63
2049,64,262,65
2049,65,263,69
2049,66,264,123
2049,67,265,125
2049,68,1021,127
2049,69,1022,128
2049,125,1023,129
2049,126,1024,131
2049,127,1025,132
2049,128,1026,251
2049,129,1027,252
2049,130,1458,253
2049,131,1459,254
2049,251,1460,255
2049,252,1461,0
2049,253,1462,1
2049,254,2045,2
2049,255,2046,5
2049,256,2047,8
2049,257,2048,12
2049,258,2049,15
2049,259,2050,16
2049,260,2051,18
2049,261,2052,20
2049,507,4092,31
2049,508,4093,34
2049,509,4094,35
2049,510,4095,37
2049,511,4096,59
2049,512,4097,60
2049,513,4098,61
2049,514,4099,62
2049,515,8190,64
2049,516,8191,66
2049,517,8192,67
2049,1019,8193,68
2049,1021,8194,124
2049,1022,8195,126
2049,1023,32764,17
2049,1024,32765,21
2049,1025,32766,29
2049,1026,32767,14
2049,1027,32768,28
2049,1028,32769,36
2049,1029,32770,37
2049,2041,32771,9
2049,2042,32772,67
2049,2043,32773,130
2049,2044,65530,64
2049,2045,65531,37
2049,2046,65532,3
2049,2047,65533,10
2049,2048,65534,252
2049,2049,65535,59
2049,2050,0,17
2049,2051,1,65
2049,2052,2,19
2049,4091,3,37
2049,4092,4,251
2049,4093,5,126
2049,4094,6,15
2049,4095,7,28
2049,4096,8,126
2049,4097,9,17
2049,4098,10,7
2049,4099,11,29
2049,4100,12,29
2049,4101,13,9
2049,8187,14,60
2049,8188,15,5
2049,8189,16,66
2049,8190,32,69
2049,8191,256,62
2049,8192,1460,252
2049,8193,1459,2
2049,8194,65532,129
2049,8195,126,66
2049,8196,127,29
2049,8197,260,33
2049,16379,1022,124
2049,16380,65532,133
2049,16381,256,18
2049,16382,4097,64
2049,16383,32772,37
2049,16384,8190,28
2049,16385,2052,30
2049,16386,65533,36
2049,16387,3,35
2049,16388,9,60
2049,16389,1021,125
2049,32763,2046,59
2049,32764,32767,133
2049,32765,256,35
2049,32766,7,20
2049,32767,32773,254
2049,32768,124,129
2049,32769,65532,12
2049,32770,32767,66
2049,32771,32769,129
2049,32772,259,7
2049,32773,124,2
2049,65280,16,13
2049,65530,1462,31
2049,65531,65532,129
2049,65532,256,13
2049,65533,32,20
2049,65534,1023,60
2049,65535,4099,7
2050,0,64,36
2050,1,124,130
2050,2,125,133
2050,3,126,3
2050,4,127,4
2050,5,128,6
2050,6,129,7
2050,7,251,9
2050,8,252,10
2050,9,253,11
2050,10,254,13
2050,31,255,19
2050,32,256,27
2050,33,257,28
2050,34,258,30
2050,61,259,32
2050,62,260,33
2050,63,261,63
2050,64,262,65
2050,65,263,69
2050,66,264,123
2050,67,265,125
2050,68,1021,127
2050,69,1022,128
2050,125,1023,129
2050,126,1024,131
2050,127,1025,132
2050,128,1026,251
2050,129,1027,252
2050,130,1458,253
2050,131,1459,254
2050,251,1460,255
2050,252,1461,0
2050,253,1462,1
2050,254,2045,2
2050,255,2046,5
2050,256,2047,8
2050,257,2048,12
2050,258,2049,15
2050,259,2050,16
2050,260,2051,18
2050,261,2052,20
2050,507,4092,31
2050,508,4093,34
2050,509,4094,35
2050,510,4095,37
2050,511,4096,59
2050,512,4097,60
2050,513,4098,61
2050,514,4099,62
2050,515,8190,64
2050,516,8191,66
2050,517,8192,67
2050,1019,8193,68
2050,1021,8194,124
2050,1022,8195,126
2050,1023,32764,17
2050,1024,32765,21
2050,1025,32766,29
2050,1026,32767,14
2050,1027,32768,0
2050,1028,32769,61
2050,1029,32770,254
2050,2041,32771,132
2050,2042,32772,34
2050,2043,32773,28
2050,2044,65530,34
2050,2045,65531,60
2050,2046,65532,68
2050,2047,65533,1
2050,2048,65534,4
2050,2049,65535,8
2050,2050,0,30
2050,2051,1,59
2050,2052,2,11
2050,4091,3,33
2050,4092,4,67
2050,4093,5,10
2050,4094,6,130
2050,4095,7,37
2050,4096,8,61
2050,4097,9,125
2050,4098,10,21
2050,4099,11,6
2050,4100,12,69
2050,4101,13,9
2050,8187,14,31
2050,8188,15,251
2050,8189,16,20
2050,8190,32,20
2050,8191,32768,129
2050,8192,32768,255
2050,8193,2048,127
2050,8194,5,19
2050,8195,4096,130
2050,8196,11,68
2050,8197,32772,7
2050,16379,4099,252
2050,16380,261,21
2050,16381,2049,18
2050,16382,65533,66
2050,16383,4,7
2050,16384,4092,10
2050,16385,32,61
2050,16386,127,130
2050,16387,129,132
2050,16388,257,2
2050,16389,126,128
2050,32763,254,1
2050,32764,1459,133
2050,32765,1461,28
2050,32766,4097,64
2050,32767,65535,132
2050,32768,0,127
2050,32769,2047,9
2050,32770,253,36
2050,32771,254,28
2050,32772,1024,132
2050,32773,15,32
2050,65280,1,126
2050,65530,65531,131
2050,65531,1459,0
2050,65532,254,3
2050,65533,32773,6
2050,65534,8193,255
2050,65535,1461,66
2051,0,64,36
2051,1,124,130
2051,2,125,133
2051,3,126,3
2051,4,127,4
2051,5,128,6
2051,6,129,7
2051,7,251,9
2051,8,252,10
2051,9,253,11
2051,10,254,13
2051,31,255,19
2051,32,256,27
2051,33,257,28
2051,34,258,30
2051,61,259,32
2051,62,260,33
2051,63,261,63
2051,64,262,65
2051,65,263,69
2051,66,264,123
2051,67,265,125
2051,68,1021,127
2051,69,1022,128
2051,125,1023,129
2051,126,1024,131
2051,127,1025,132
2051,128,1026,251
2051,129,1027,252
2051,130,1458,253
2051,131,1459,254
2051,251,1460,255
2051,252,1461,0
2051,253,1462,1
2051,254,2045,2
2051,255,2046,5
2051,256,2047,8
2051,257,2048,12
2051,258,2049,15
2051,259,2050,16
2051,260,2051,18
2051,261,2052,20
2051,507,4092,31
2051,508,4093,34
2051,509,4094,35
2051,510,4095,37
2051,511,4096,59
2051,512,4097,60
2051,513,4098,61
2051,514,4099,62
2051,515,8190,64
2051,516,8191,66
2051,517,8192,67
2051,1019,8193,68
2051,1021,8194,124
2051,1022,8195,126
2051,1023,32764,17
2051,1024,32765,21
2051,1025,32766,29
2051,1026,32767,14
2051,1027,32768,65
2051,1028,32769,59
2051,1029,32770,69
2051,2041,32771,31
2051,2042,32772,253
2051,2043,32773,60
2051,2044,65530,127
2051,2045,65531,61
2051,2046,65532,255
2051,2047,65533,62
2051,2048,65534,35
2051,2049,65535,253
2051,2050,0,129
2051,2051,1,125
2051,2052,2,35
2051,4091,3,61
2051,4092,4,63
2051,4093,5,16
2051,4094,6,34
2051,4095,7,16
2051,4096,8,65
2051,4097,9,27
2051,4098,10,61
2051,4099,11,63
2051,4100,12,126
2051,4101,13,59
2051,8187,14,5
2051,8188,15,132
2051,8189,16,10
2051,8190,32,62
2051,8191,5,5
2051,8192,1461,10
2051,8193,262,128
2051,8194,129,9
2051,8195,32765,31
2051,8196,10,251
2051,8197,2047,130
2051,16379,1025,1
2051,16380,253,8
2051,16381,4098,67
2051,16382,125,19
2051,16383,16,127
2051,16384,32770,4
2051,16385,65534,1
2051,16386,4092,2
2051,16387,2052,14
2051,16388,15,124
2051,16389,10,1
2051,32763,32766,4
2051,32764,252,62
2051,32765,32771,2
2051,32766,252,63
2051,32767,2049,63
2051,32768,1027,4
2051,32769,8194,124
2051,32770,65531,31
2051,32771,15,36
2051,32772,32766,252
2051,32773,259,13
2051,65280,261,125
2051,65530,8,11
2051,65531,32769,68
2051,65532,4096,127
2051,65533,4099,6
2051,65534,4098,61
2051,65535,4092,9
2052,0,64,36
2052,1,124,130
2052,2,125,133
2052,3,126,3
2052,4,127,4
2052,5,128,6
2052,6,129,7
2052,7,251,9
2052,8,252,10
2052,9,253,11
2052,10,254,13
2052,31,255,19
2052,32,256,27
2052,33,257,28
2052,34,258,30
2052,61,259,32
2052,62,260,33
2052,63,261,63
2052,64,262,65
2052,65,263,69
2052,66,264,123
2052,67,265,125
2052,68,1021,127
2052,69,1022,128
2052,125,1023,129
2052,126,1024,131
2052,127,1025,132
2052,128,1026,251
2052,129,1027,252
2052,130,1458,253
2052,131,1459,254
2052,251,1460,255
2052,252,1461,0
2052,253,1462,1
2052,254,2045,2
2052,255,2046,5
2052,256,2047,8
2052,257,2048,12
2052,258,2049,15
2052,259,2050,16
2052,260,2051,18
2052,261,2052,20
2052,507,4092,31
2052,508,4093,34
2052,509,4094,35
2052,510,4095,37
2052,511,4096,59
2052,512,4097,60
2052,513,4098,61
2052,514,4099,62
2052,515,8190,64
2052,516,8191,66
2052,517,8192,67
2052,1019,8193,68
2052,1021,8194,124
2052,1022,8195,126
2052,1023,32764,17
2052,1024,32765,21
2052,1025,32766,29
2052,1026,32767,14
2052,1027,32768,255
2052,1028,32769,132
2052,1029,32770,29
2052,2041,32771,60
2052,2042,32772,13
2052,2043,32773,8
2052,2044,65530,2
2052,2045,65531,18
2052,2046,65532,30
2052,2047,65533,69
2052,2048,65534,21
2052,2049,65535,37
2052,2050,0,251
2052,2051,1,5
2052,2052,2,14
2052,4091,3,11
2052,4092,4,27
2052,4093,5,8
2052,4094,6,17
2052,4095,7,30
2052,4096,8,131
2052,4097,9,34
2052,4098,10,66
2052,4099,11,29
2052,4100,12,17
2052,4101,13,31
2052,8187,14,69
2052,8188,15,128
2052,8189,16,65
2052,8190,32,124
2052,8191,1023,33
2052,8192,65532,9
2052,8193,5,65
2052,8194,261,126
2052,8195,2049,8
2052,8196,5,133
2052,8197,4097,6
2052,16379,129,252
2052,16380,65530,33
2052,16381,65533,128
2052,16382,32772,20
2052,16383,16,32
2052,16384,32766,255
2052,16385,4092,255
2052,16386,0,27
2052,16387,4093,68
2052,16388,261,130
2052,16389,11,16
2052,32763,65530,18
2052,32764,32772,131
2052,32765,4094,6
2052,32766,32765,129
2052,32767,1025,123
2052,32768,2050,1
2052,32769,2,133
2052,32770,6,131
2052,32771,1458,13
2052,32772,11,2
2052,32773,9,63
2052,65280,265,36
2052,65530,32,60
2052,65531,65533,15
2052,65532,16,9
2052,65533,6,123
2052,65534,8193,63
2052,65535,65532,0
2053,0,64,36
2053,1,124,130
2053,2,125,133
2053,3,126,3
2053,4,127,4
2053,5,128,6
2053,6,129,7
2053,7,251,9
2053,8,252,10
2053,9,253,11
2053,10,254,13
2053,31,255,19
2053,32,256,27
2053,33,257,28
2053,34,258,30
2053,61,259,32
2053,62,260,33
2053,63,261,63
2053,64,262,65
2053,65,263,69
2053,66,264,123
2053,67,265,125
2053,68,1021,127
2053,69,1022,128
2053,125,1023,129
2053,126,1024,131
2053,127,1025,132
2053,128,1026,251
2053,129,1027,252
2053,130,1458,253
2053,131,1459,254
2053,251,1460,255
2053,252,1461,0
2053,253,1462,1
2053,254,2045,2
2053,255,2046,5
2053,256,2047,8
2053,257,2048,12
2053,258,2049,15
2053,259,2050,16
2053,260,2051,18
2053,261,2052,20
2053,507,4092,31
2053,508,4093,34
2053,509,4094,35
2053,510,4095,37
2053,511,4096,59
2053,512,4097,60
2053,513,4098,61
2053,514,4099,62
2053,515,8190,64
2053,516,8191,66
2053,517,8192,67
2053,1019,8193,68
2053,1021,8194,124
2053,1022,8195,126
2053,1023,32764,17
2053,1024,32765,21
2053,1025,32766,29
2053,1026,32767,14
2053,1027,32768,127
2053,1028,32769,123
2053,1029,32770,32
2053,2041,32771,3
2053,2042,32772,33
2053,2043,32773,31
2053,2044,65530,21
2053,2045,65531,61
2053,2046,65532,4
2053,2047,65533,20
2053,2048,65534,35
2053,2049,65535,132
2053,2050,0,126
2053,2051,1,15
2053,2052,2,29
2053,4091,3,128
2053,4092,4,1
2053,4093,5,33
2053,4094,6,32
2053,4095,7,18
2053,4096,8,130
2053,4097,9,4
2053,4098,10,35
2053,4099,11,20
2053,4100,12,125
2053,4101,13,34
2053,8187,14,12
2053,8188,15,69
2053,8189,16,132
2053,8190,32,20
2053,8191,8192,34
2053,8192,1023,17
2053,8193,1,5
2053,8194,258,34
2053,8195,8190,3
2053,8196,4096,3
2053,8197,65531,33
2053,16379,32771,69
2053,16380,2045,31
2053,16381,251,63
2053,16382,264,252
2053,16383,32770,128
2053,16384,32765,29
2053,16385,32772,20
2053,16386,14,28
2053,16387,3,59
2053,16388,10,3
2053,16389,1022,28
2053,32763,32771,252
2053,32764,264,33
2053,32765,32769,62
2053,32766,265,15
2053,32767,125,9
2053,32768,1021,33
2053,32769,256,253
2053,32770,5,29
2053,32771,4,27
2053,32772,125,66
2053,32773,251,16
2053,65280,258,253
2053,65530,14,133
2053,65531,32772,68
2053,65532,258,9
2053,65533,3,123
2053,65534,65535,128
2053,65535,2051,252
4091,0,64,36
4091,1,124,130
4091,2,125,133
4091,3,126,3
4091,4,127,4
4091,5,128,6
4091,6,129,7
4091,7,251,9
4091,8,252,10
4091,9,253,11
4091,10,254,13
4091,31,255,19
4091,32,256,27
4091,33,257,28
4091,34,258,30
4091,61,259,32
4091,62,260,33
4091,63,261,63
4091,64,262,65
4091,65,263,69
4091,66,264,123
4091,67,265,125
4091,68,1021,127
4091,69,1022,128
4091,125,1023,129
4091,126,1024,131
4091,127,1025,132
4091,128,1026,251
4091,129,1027,252
4091,130,1458,253
4091,131,1459,254
4091,251,1460,255
4091,252,1461,0
4091,253,1462,1
4091,254,2045,2
4091,255,2046,5
4091,256,2047,8
4091,257,2048,12
4091,258,2049,15
4091,259,2050,16
4091,260,2051,18
4091,261,2052,20
4091,507,4092,31
4091,508,4093,34
4091,509,4094,35
4091,510,4095,37
4091,511,4096,59
4091,512,4097,60
4091,513,4098,61
4091,514,4099,62
4091,515,8190,64
4091,516,8191,66
4091,517,8192,67
4091,1019,8193,68
4091,1021,8194,124
4091,1022,8195,126
4091,1023,32764,17
4091,1024,32765,21
4091,1025,32766,29
4091,1026,32767,14
4091,1027,32768,69
4091,1028,32769,3
4091,1029,32770,126
4091,2041,32771,131
4091,2042,32772,30
4091,2043,32773,12
4091,2044,65530,64
4091,2045,65531,6
4091,2046,65532,123
4091,2047,65533,11
4091,2048,65534,5
4091,2049,65535,4
4091,2050,0,33
4091,2051,1,2
4091,2052,2,14
4091,4091,3,9
4091,4092,4,60
4091,4093,5,3
4091,4094,6,15
4091,4095,7,27
4091,4096,8,2
4091,4097,9,31
4091,4098,10,7
4091,4099,11,125
4091,4100,12,11
4091,4101,13,66
4091,8187,14,31
4091,8188,15,124
4091,8189,16,0
4091,8190,32,64
4091,8191,10,32
4091,8192,14,62
4091,8193,2049,128
4091,8194,8,5
4091,8195,65534,21
4091,8196,1461,61
4091,8197,2048,18
4091,16379,2049,67
4091,16380,127,252
4091,16381,1461,125
4091,16382,1026,1
4091,16383,65530,2
4091,16384,2048,60
4091,16385,65533,251
4091,16386,126,128
4091,16387,12,252
4091,16388,124,7
4091,16389,32773,6
4091,32763,8,28
4091,32764,1027,20
4091,32765,7,18
4091,32766,1024,10
4091,32767,257,35
4091,32768,4098,8
4091,32769,124,5
4091,32770,32772,62
4091,32771,125,28
4091,32772,0,125
4091,32773,32768,132
4091,65280,6,126
4091,65530,65535,35
4091,65531,255,123
4091,65532,1024,130
4091,65533,261,132
4091,65534,4099,10
4091,65535,1026,129
4092,0,64,36
4092,1,124,130
4092,2,125,133
4092,3,126,3
4092,4,127,4
4092,5,128,6
4092,6,129,7
4092,7,251,9
4092,8,252,10
4092,9,253,11
4092,10,254,13
4092,31,255,19
4092,32,256,27
4092,33,257,28
4092,34,258,30
4092,61,259,32
4092,62,260,33
4092,63,261,63
4092,64,262,65
4092,65,263,69
4092,66,264,123
4092,67,265,125
4092,68,1021,127
4092,69,1022,128
4092,125,1023,129
4092,126,1024,131
4092,127,1025,132
4092,128,1026,251
4092,129,1027,252
4092,130,1458,253
4092,131,1459,254
4092,251,1460,255
4092,252,1461,0
4092,253,1462,1
4092,254,2045,2
4092,255,2046,5
4092,256,2047,8
4092,257,2048,12
4092,258,2049,15
4092,259,2050,16
4092,260,2051,18
4092,261,2052,20
4092,507,4092,31
4092,508,4093,34
4092,509,4094,35
4092,510,4095,37
4092,511,4096,59
4092,512,4097,60
4092,513,4098,61
4092,514,4099,62
4092,515,8190,64
4092,516,8191,66
4092,517,8192,67
4092,1019,8193,68
4092,1021,8194,124
4092,1022,8195,126
4092,1023,32764,17
4092,1024,32765,21
4092,1025,32766,29
4092,1026,32767,14
4092,1027,32768,125
4092,1028,32769,28
4092,1029,32770,5
4092,2041,32771,66
4092,2042,32772,0
4092,2043,32773,20
4092,2044,65530,128
4092,2045,65531,253
4092,2046,65532,254
4092,2047,65533,63
4092,2048,65534,17
4092,2049,65535,6
4092,2050,0,255
4092,2051,1,29
4092,2052,2,28
4092,4091,3,253
4092,4092,4,28
4092,4093,5,36
4092,4094,6,131
4092,4095,7,28
4092,4096,8,131
4092,4097,9,31
4092,4098,10,20
4092,4099,11,127
4092,4100,12,16
4092,4101,13,29
4092,8187,14,254
4092,8188,15,133
4092,8189,16,34
4092,8190,32,254
4092,8191,65533,124
4092,8192,10,126
4092,8193,8194,66
4092,8194,14,127
4092,8195,8191,124
4092,8196,2052,11
4092,8197,264,126
4092,16379,12,123
4092,16380,14,21
4092,16381,32769,127
4092,16382,1027,16
4092,16383,15,6
4092,16384,124,125
4092,16385,1459,33
4092,16386,3,21
4092,16387,32773,251
4092,16388,65534,35
4092,16389,7,126
4092,32763,252,7
4092,32764,2048,59
4092,32765,260,21
4092,32766,253,66
4092,32767,4096,252
4092,32768,8192,27
4092,32769,15,1
4092,32770,2046,123
4092,32771,65531,13
4092,32772,262,133
4092,32773,2048,0
4092,65280,126,63
4092,65530,265,67
4092,65531,8195,252
4092,65532,265,27
4092,65533,1023,17
4092,65534,1027,127
4092,65535,5,62
4093,0,64,36
4093,1,124,130
4093,2,125,133
4093,3,126,3
4093,4,127,4
4093,5,128,6
4093,6,129,7
4093,7,251,9
4093,8,252,10
4093,9,253,11
4093,10,254,13
4093,31,255,19
4093,32,256,27
4093,33,257,28
4093,34,258,30
4093,61,259,32
4093,62,260,33
4093,63,261,63
4093,64,262,65
4093,65,263,69
4093,66,264,123
4093,67,265,125
4093,68,1021,127
4093,69,1022,128
4093,125,1023,129
4093,126,1024,131
4093,127,1025,132
4093,128,1026,251
4093,129,1027,252
4093,130,1458,253
4093,131,1459,254
4093,251,1460,255
4093,252,1461,0
4093,253,1462,1
4093,254,2045,2
4093,255,2046,5
4093,256,2047,8
4093,257,2048,12
4093,258,2049,15
4093,259,2050,16
4093,260,2051,18
4093,261,2052,20
4093,507,4092,31
4093,508,4093,34
4093,509,4094,35
4093,510,4095,37
4093,511,4096,59
4093,512,4097,60
4093,513,4098,61
4093,514,4099,62
4093,515,8190,64
4093,516,8191,66
4093,517,8192,67
4093,1019,8193,68
4093,1021,8194,124
4093,1022,8195,126
4093,1023,32764,17
4093,1024,32765,21
4093,1025,32766,29
4093,1026,32767,14
4093,1027,32768,9
4093,1028,32769,36
4093,1029,32770,32
4093,2041,32771,2
4093,2042,32772,5
4093,2043,32773,127
4093,2044,65530,62
4093,2045,65531,16
4093,2046,65532,18
4093,2047,65533,253
4093,2048,65534,129
4093,2049,65535,4
4093,2050,0,131
4093,2051,1,65
4093,2052,2,11
4093,4091,3,67
4093,4092,4,31
4093,4093,5,255
4093,4094,6,4
4093,4095,7,7
4093,4096,8,252
4093,4097,9,65
4093,4098,10,124
4093,4099,11,31
4093,4100,12,31
4093,4101,13,11
4093,8187,14,35
4093,8188,15,123
4093,8189,16,30
4093,8190,32,36
4093,8191,12,13
4093,8192,2,5
4093,8193,16,11
4093,8194,8191,0
4093,8195,32764,16
4093,8196,13,21
4093,8197,1027,36
4093,16379,259,5
4093,16380,32,1
4093,16381,260,66
4093,16382,251,33
4093,16383,7,18
4093,16384,8191,17
4093,16385,4095,68
4093,16386,14,123
4093,16387,65532,35
4093,16388,1458,66
4093,16389,2046,21
4093,32763,126,32
4093,32764,1460,4
4093,32765,32768,15
4093,32766,2049,21
4093,32767,32768,68
4093,32768,253,29
4093,32769,32770,123
4093,32770,65535,31
4093,32771,1458,60
4093,32772,1026,68
4093,32773,5,253
4093,65280,257,12
4093,65530,65533,254
4093,65531,32,254
4093,65532,258,66
4093,65533,65530,17
4093,65534,263,16
4093,65535,4097,7
4094,0,64,36
4094,1,124,130
4094,2,125,133
4094,3,126,3
4094,4,127,4
4094,5,128,6
4094,6,129,7
4094,7,251,9
4094,8,252,10
4094,9,253,11
4094,10,254,13
4094,31,255,19
4094,32,256,27
4094,33,257,28
4094,34,258,30
4094,61,259,32
4094,62,260,33
4094,63,261,63
4094,64,262,65
4094,65,263,69
4094,66,264,123
4094,67,265,125
4094,68,1021,127
4094,69,1022,128
4094,125,1023,129
4094,126,1024,131
4094,127,1025,132
4094,128,1026,251
4094,129,1027,252
4094,130,1458,253
4094,131,1459,254
4094,251,1460,255
4094,252,1461,0
4094,253,1462,1
4094,254,2045,2
4094,255,2046,5
4094,256,2047,8
4094,257,2048,12
4094,258,2049,15
4094,259,2050,16
4094,260,2051,18
4094,261,2052,20
4094,507,4092,31
4094,508,4093,34
4094,509,4094,35
4094,510,4095,37
4094,511,4096,59
4094,512,4097,60
4094,513,4098,61
4094,514,4099,62
4094,515,8190,64
4094,516,8191,66
4094,517,8192,67
4094,1019,8193,68
4094,1021,8194,124
4094,1022,8195,126
4094,1023,32764,17
4094,1024,32765,21
4094,1025,32766,29
4094,1026,32767,14
4094,1027,32768,128
4094,1028,32769,16
4094,1029,32770,4
4094,2041,32771,124
4094,2042,32772,7
4094,2043,32773,127
4094,2044,65530,251
4094,2045,65531,12
4094,2046,65532,69
4094,2047,65533,69
4094,2048,65534,128
4094,2049,65535,127
4094,2050,0,36
4094,2051,1,16
4094,2052,2,31
4094,4091,3,1
4094,4092,4,29
4094,4093,5,132
4094,4094,6,20
4094,4095,7,255
4094,4096,8,61
4094,4097,9,16
4094,4098,10,11
4094,4099,11,14
4094,4100,12,28
4094,4101,13,255
4094,8187,14,14
4094,8188,15,131
4094,8189,16,252
4094,8190,32,16
4094,8191,8193,34
4094,8192,8193,131
4094,8193,9,29
4094,8194,32764,34
4094,8195,259,131
4094,8196,1,253
4094,8197,9,37
4094,16379,1027,61
4094,16380,8195,0
4094,16381,256,254
4094,16382,6,253
4094,16383,3,128
4094,16384,32773,61
4094,16385,1023,19
4094,16386,32772,21
4094,16387,259,68
4094,16388,32773,61
4094,16389,2049,4
4094,32763,263,66
4094,32764,262,9
4094,32765,6,37
4094,32766,124,0
4094,32767,5,127
4094,32768,261,254
4094,32769,3,27
4094,32770,1026,62
4094,32771,65534,37
4094,32772,2051,60
4094,32773,65531,0
4094,65280,9,13
4094,65530,1460,133
4094,65531,4099,125
4094,65532,65530,253
4094,65533,2045,17
4094,65534,259,63
4094,65535,1460,127
4095,0,64,36
4095,1,124,130
4095,2,125,133
4095,3,126,3
4095,4,127,4
4095,5,128,6
4095,6,129,7
4095,7,251,9
4095,8,252,10
4095,9,253,11
4095,10,254,13
4095,31,255,19
4095,32,256,27
4095,33,257,28
4095,34,258,30
4095,61,259,32
4095,62,260,33
4095,63,261,63
4095,64,262,65
4095,65,263,69
4095,66,264,123
4095,67,265,125
4095,68,1021,127
4095,69,1022,128
4095,125,1023,129
4095,126,1024,131
4095,127,1025,132
4095,128,1026,251
4095,129,1027,252
4095,130,1458,253
4095,131,1459,254
4095,251,1460,255
