# ACTS Test Suite Generation: Wed Mar 18 21:14:49 EET 2020
#  '*' represents don't care value 
# Degree of interaction coverage: 2
# Number of parameters: 3
# Maximum number of values per parameter: 165
# Number of configurations: 14202
quan_write,byte_count,num_value
4098,36,16379
4098,8,16381
4098,9,16383
4098,18,16385
4098,31,16387
4098,16,16389
4098,131,32763
4098,4,32765
4098,66,32767
4098,12,32769
4098,17,32771
4098,251,32773
4098,27,65531
4098,17,65533
4098,28,65535
4099,254,1
4099,2,3
4099,3,5
4099,5,7
4099,20,9
4099,29,11
4099,33,13
4099,34,15
4099,35,17
4099,36,19
4099,59,21
4099,63,27
4099,64,29
4099,65,31
4099,67,33
4099,69,35
4099,123,37
4099,126,59
4099,127,61
4099,128,63
4099,130,65
4099,131,67
4099,132,69
4099,252,111
4099,253,113
4099,255,115
4099,1,117
4099,4,119
4099,6,121
4099,7,123
4099,8,125
4099,9,127
4099,11,129
4099,13,131
4099,14,133
4099,15,251
4099,16,253
4099,17,255
4099,18,257
4099,19,259
4099,21,261
4099,27,507
4099,28,509
4099,30,511
4099,31,513
4099,32,515
4099,37,517
4099,60,1019
4099,61,1021
4099,62,1023
4099,68,1025
4099,125,1027
4099,129,1029
4099,133,2043
4099,251,2045
4099,0,2047
4099,10,2049
4099,12,2051
4099,66,2053
4099,124,4091
4099,252,4093
4099,12,4095
4099,21,4097
4099,12,4099
4099,21,4101
4099,8,8187
4099,9,8189
4099,0,8191
4099,11,8193
4099,128,8195
4099,251,8197
4099,126,16379
4099,35,16381
4099,18,16383
4099,254,16385
4099,9,16387
4099,6,16389
4099,1,32763
4099,6,32765
4099,28,32767
4099,18,32769
4099,34,32771
4099,252,32773
4099,66,65531
4099,32,65533
4099,15,65535
4100,254,1
4100,2,3
4100,3,5
4100,5,7
4100,20,9
4100,29,11
4100,33,13
4100,34,15
4100,35,17
4100,36,19
4100,59,21
4100,63,27
4100,64,29
4100,65,31
4100,67,33
4100,69,35
4100,123,37
4100,126,59
4100,127,61
4100,128,63
4100,130,65
4100,131,67
4100,132,69
4100,252,111
4100,253,113
4100,255,115
4100,1,117
4100,4,119
4100,6,121
4100,7,123
4100,8,125
4100,9,127
4100,11,129
4100,13,131
4100,14,133
4100,15,251
4100,16,253
4100,17,255
4100,18,257
4100,19,259
4100,21,261
4100,27,507
4100,28,509
4100,30,511
4100,31,513
4100,32,515
4100,37,517
4100,60,1019
4100,61,1021
4100,62,1023
4100,68,1025
4100,125,1027
4100,129,1029
4100,133,2043
4100,251,2045
4100,0,2047
4100,10,2049
4100,12,2051
4100,66,2053
4100,124,4091
4100,254,4093
4100,12,4095
4100,255,4097
4100,33,4099
4100,15,4101
4100,254,8187
4100,65,8189
4100,60,8191
4100,60,8193
4100,128,8195
4100,60,8197
4100,64,16379
4100,34,16381
4100,65,16383
4100,126,16385
4100,21,16387
4100,15,16389
4100,5,32763
4100,35,32765
4100,255,32767
4100,130,32769
4100,28,32771
4100,37,32773
4100,131,65531
4100,62,65533
4100,12,65535
4101,254,1
4101,2,3
4101,3,5
4101,5,7
4101,20,9
4101,29,11
4101,33,13
4101,34,15
4101,35,17
4101,36,19
4101,59,21
4101,63,27
4101,64,29
4101,65,31
4101,67,33
4101,69,35
4101,123,37
4101,126,59
4101,127,61
4101,128,63
4101,130,65
4101,131,67
4101,132,69
4101,252,111
4101,253,113
4101,255,115
4101,1,117
4101,4,119
4101,6,121
4101,7,123
4101,8,125
4101,9,127
4101,11,129
4101,13,131
4101,14,133
4101,15,251
4101,16,253
4101,17,255
4101,18,257
4101,19,259
4101,21,261
4101,27,507
4101,28,509
4101,30,511
4101,31,513
4101,32,515
4101,37,517
4101,60,1019
4101,61,1021
4101,62,1023
4101,68,1025
4101,125,1027
4101,129,1029
4101,133,2043
4101,251,2045
4101,0,2047
4101,10,2049
4101,12,2051
4101,66,2053
4101,124,4091
4101,129,4093
4101,130,4095
4101,5,4097
4101,11,4099
4101,67,4101
4101,132,8187
4101,131,8189
4101,27,8191
4101,20,8193
4101,60,8195
4101,0,8197
4101,37,16379
4101,1,16381
4101,130,16383
4101,5,16385
4101,254,16387
4101,21,16389
4101,66,32763
4101,6,32765
4101,19,32767
4101,251,32769
4101,10,32771
4101,67,32773
4101,62,65531
4101,59,65533
4101,9,65535
5000,254,1
5000,2,3
5000,3,5
5000,5,7
5000,20,9
5000,29,11
5000,33,13
5000,34,15
5000,35,17
5000,36,19
5000,59,21
5000,63,27
5000,64,29
5000,65,31
5000,67,33
5000,69,35
5000,123,37
5000,126,59
5000,127,61
5000,128,63
5000,130,65
5000,131,67
5000,132,69
5000,252,111
5000,253,113
5000,255,115
5000,1,117
5000,4,119
5000,6,121
5000,7,123
5000,8,125
5000,9,127
5000,11,129
5000,13,131
5000,14,133
5000,15,251
5000,16,253
5000,17,255
5000,18,257
5000,19,259
5000,21,261
5000,27,507
5000,28,509
5000,30,511
5000,31,513
5000,32,515
5000,37,517
5000,60,1019
5000,61,1021
5000,62,1023
5000,68,1025
5000,125,1027
5000,129,1029
5000,133,2043
5000,251,2045
5000,0,2047
5000,10,2049
5000,12,2051
5000,66,2053
5000,124,4091
5000,13,4093
5000,129,4095
5000,20,4097
5000,252,4099
5000,17,4101
5000,61,8187
5000,30,8189
5000,125,8191
5000,67,8193
5000,253,8195
5000,132,8197
5000,17,16379
5000,126,16381
5000,36,16383
5000,21,16385
5000,60,16387
5000,9,16389
5000,10,32763
5000,32,32765
5000,69,32767
5000,125,32769
5000,12,32771
5000,129,32773
5000,30,65531
5000,68,65533
5000,123,65535
8187,254,1
8187,2,3
8187,3,5
8187,5,7
8187,20,9
8187,29,11
8187,33,13
8187,34,15
8187,35,17
8187,36,19
8187,59,21
8187,63,27
8187,64,29
8187,65,31
8187,67,33
8187,69,35
8187,123,37
8187,126,59
8187,127,61
8187,128,63
8187,130,65
8187,131,67
8187,132,69
8187,252,111
8187,253,113
8187,255,115
8187,1,117
8187,4,119
8187,6,121
8187,7,123
8187,8,125
8187,9,127
8187,11,129
8187,13,131
8187,14,133
8187,15,251
8187,16,253
8187,17,255
8187,18,257
8187,19,259
8187,21,261
8187,27,507
8187,28,509
8187,30,511
8187,31,513
8187,32,515
8187,37,517
8187,60,1019
8187,61,1021
8187,62,1023
8187,68,1025
8187,125,1027
8187,129,1029
8187,133,2043
8187,251,2045
8187,0,2047
8187,10,2049
8187,12,2051
8187,66,2053
8187,124,4091
8187,4,4093
8187,14,4095
8187,68,4097
8187,59,4099
8187,11,4101
8187,252,8187
8187,1,8189
8187,131,8191
8187,132,8193
8187,63,8195
8187,64,8197
8187,128,16379
8187,132,16381
8187,14,16383
8187,36,16385
8187,133,16387
8187,251,16389
8187,7,32763
8187,130,32765
8187,0,32767
8187,66,32769
8187,21,32771
8187,127,32773
8187,13,65531
8187,37,65533
8187,65,65535
8188,254,1
8188,2,3
8188,3,5
8188,5,7
8188,20,9
8188,29,11
8188,33,13
8188,34,15
8188,35,17
8188,36,19
8188,59,21
8188,63,27
8188,64,29
8188,65,31
8188,67,33
8188,69,35
8188,123,37
8188,126,59
8188,127,61
8188,128,63
8188,130,65
8188,131,67
8188,132,69
8188,252,111
8188,253,113
8188,255,115
8188,1,117
8188,4,119
8188,6,121
8188,7,123
8188,8,125
8188,9,127
8188,11,129
8188,13,131
8188,14,133
8188,15,251
8188,16,253
8188,17,255
8188,18,257
8188,19,259
8188,21,261
8188,27,507
8188,28,509
8188,30,511
8188,31,513
8188,32,515
8188,37,517
8188,60,1019
8188,61,1021
8188,62,1023
8188,68,1025
8188,125,1027
8188,129,1029
8188,133,2043
8188,251,2045
8188,0,2047
8188,10,2049
8188,12,2051
8188,66,2053
8188,124,4091
8188,37,4093
8188,255,4095
8188,124,4097
8188,64,4099
8188,3,4101
8188,35,8187
8188,5,8189
8188,7,8191
8188,129,8193
8188,11,8195
8188,19,8197
8188,131,16379
8188,6,16381
8188,0,16383
8188,65,16385
8188,252,16387
8188,14,16389
8188,59,32763
8188,12,32765
8188,124,32767
8188,28,32769
8188,125,32771
8188,16,32773
8188,252,65531
8188,62,65533
8188,13,65535
8189,254,1
8189,2,3
8189,3,5
8189,5,7
8189,20,9
8189,29,11
8189,33,13
8189,34,15
8189,35,17
8189,36,19
8189,59,21
8189,63,27
8189,64,29
8189,65,31
8189,67,33
8189,69,35
8189,123,37
8189,126,59
8189,127,61
8189,128,63
8189,130,65
8189,131,67
8189,132,69
8189,252,111
8189,253,113
8189,255,115
8189,1,117
8189,4,119
8189,6,121
8189,7,123
8189,8,125
8189,9,127
8189,11,129
8189,13,131
8189,14,133
8189,15,251
8189,16,253
8189,17,255
8189,18,257
8189,19,259
8189,21,261
8189,27,507
8189,28,509
8189,30,511
8189,31,513
8189,32,515
8189,37,517
8189,60,1019
8189,61,1021
8189,62,1023
8189,68,1025
8189,125,1027
8189,129,1029
8189,133,2043
8189,251,2045
8189,0,2047
8189,10,2049
8189,12,2051
8189,66,2053
8189,124,4091
8189,65,4093
8189,60,4095
8189,7,4097
8189,36,4099
8189,66,4101
8189,17,8187
8189,33,8189
8189,18,8191
8189,125,8193
8189,19,8195
8189,7,8197
8189,1,16379
8189,35,16381
8189,21,16383
8189,8,16385
8189,28,16387
8189,32,16389
8189,20,32763
8189,15,32765
8189,129,32767
8189,11,32769
8189,20,32771
8189,64,32773
8189,29,65531
8189,62,65533
8189,63,65535
8190,254,1
8190,2,3
8190,3,5
8190,5,7
8190,20,9
8190,29,11
8190,33,13
8190,34,15
8190,35,17
8190,36,19
8190,59,21
8190,63,27
8190,64,29
8190,65,31
8190,67,33
8190,69,35
8190,123,37
8190,126,59
8190,127,61
8190,128,63
8190,130,65
8190,131,67
8190,132,69
8190,252,111
8190,253,113
8190,255,115
8190,1,117
8190,4,119
8190,6,121
8190,7,123
8190,8,125
8190,9,127
8190,11,129
8190,13,131
8190,14,133
8190,15,251
8190,16,253
8190,17,255
8190,18,257
8190,19,259
8190,21,261
8190,27,507
8190,28,509
8190,30,511
8190,31,513
8190,32,515
8190,37,517
8190,60,1019
8190,61,1021
8190,62,1023
8190,68,1025
8190,125,1027
8190,129,1029
8190,133,2043
8190,251,2045
8190,0,2047
8190,10,2049
8190,12,2051
8190,66,2053
8190,124,4091
8190,30,4093
8190,133,4095
8190,126,4097
8190,61,4099
8190,128,4101
8190,124,8187
8190,66,8189
8190,15,8191
8190,59,8193
8190,27,8195
8190,20,8197
8190,69,16379
8190,59,16381
8190,124,16383
8190,253,16385
8190,33,16387
8190,62,16389
8190,124,32763
8190,66,32765
8190,64,32767
8190,253,32769
8190,131,32771
8190,13,32773
8190,2,65531
8190,10,65533
8190,130,65535
8191,254,1
8191,2,3
8191,3,5
8191,5,7
8191,20,9
8191,29,11
8191,33,13
8191,34,15
8191,35,17
8191,36,19
8191,59,21
8191,63,27
8191,64,29
8191,65,31
8191,67,33
8191,69,35
8191,123,37
8191,126,59
8191,127,61
8191,128,63
8191,130,65
8191,131,67
8191,132,69
8191,252,111
8191,253,113
8191,255,115
8191,1,117
8191,4,119
8191,6,121
8191,7,123
8191,8,125
8191,9,127
8191,11,129
8191,13,131
8191,14,133
8191,15,251
8191,16,253
8191,17,255
8191,18,257
8191,19,259
8191,21,261
8191,27,507
8191,28,509
8191,30,511
8191,31,513
8191,32,515
8191,37,517
8191,60,1019
8191,61,1021
8191,62,1023
8191,68,1025
8191,125,1027
8191,129,1029
8191,133,2043
8191,251,2045
8191,0,2047
8191,10,2049
8191,12,2051
8191,66,2053
8191,124,4091
8191,8,4093
8191,63,4095
8191,254,4097
8191,6,4099
8191,130,4101
8191,255,8187
8191,60,8189
8191,123,8191
8191,63,8193
8191,8,8195
8191,65,8197
8191,66,16379
8191,124,16381
8191,60,16383
8191,27,16385
8191,13,16387
8191,0,16389
8191,21,32763
8191,62,32765
8191,253,32767
8191,132,32769
8191,131,32771
8191,59,32773
8191,18,65531
8191,28,65533
8191,123,65535
8192,254,1
8192,2,3
8192,3,5
8192,5,7
8192,20,9
8192,29,11
8192,33,13
8192,34,15
8192,35,17
8192,36,19
8192,59,21
8192,63,27
8192,64,29
8192,65,31
8192,67,33
8192,69,35
8192,123,37
8192,126,59
8192,127,61
8192,128,63
8192,130,65
8192,131,67
8192,132,69
8192,252,111
8192,253,113
8192,255,115
8192,1,117
8192,4,119
8192,6,121
8192,7,123
8192,8,125
8192,9,127
8192,11,129
8192,13,131
8192,14,133
8192,15,251
8192,16,253
8192,17,255
8192,18,257
8192,19,259
8192,21,261
8192,27,507
8192,28,509
8192,30,511
8192,31,513
8192,32,515
8192,37,517
8192,60,1019
8192,61,1021
8192,62,1023
8192,68,1025
8192,125,1027
8192,129,1029
8192,133,2043
8192,251,2045
8192,0,2047
8192,10,2049
8192,12,2051
8192,66,2053
8192,124,4091
8192,5,4093
8192,3,4095
8192,18,4097
8192,29,4099
8192,32,4101
8192,5,8187
8192,125,8189
8192,11,8191
8192,10,8193
8192,128,8195
8192,35,8197
8192,32,16379
8192,63,16381
8192,128,16383
8192,9,16385
8192,69,16387
8192,254,16389
8192,123,32763
8192,11,32765
8192,29,32767
8192,27,32769
8192,7,32771
8192,60,32773
8192,13,65531
8192,253,65533
8192,2,65535
8193,254,1
8193,2,3
8193,3,5
8193,5,7
8193,20,9
8193,29,11
8193,33,13
8193,34,15
8193,35,17
8193,36,19
8193,59,21
8193,63,27
8193,64,29
8193,65,31
8193,67,33
8193,69,35
8193,123,37
8193,126,59
8193,127,61
8193,128,63
8193,130,65
8193,131,67
8193,132,69
8193,252,111
8193,253,113
8193,255,115
8193,1,117
8193,4,119
8193,6,121
8193,7,123
8193,8,125
8193,9,127
8193,11,129
8193,13,131
8193,14,133
8193,15,251
8193,16,253
8193,17,255
8193,18,257
8193,19,259
8193,21,261
8193,27,507
8193,28,509
8193,30,511
8193,31,513
8193,32,515
8193,37,517
8193,60,1019
8193,61,1021
8193,62,1023
8193,68,1025
8193,125,1027
8193,129,1029
8193,133,2043
8193,251,2045
8193,0,2047
8193,10,2049
8193,12,2051
8193,66,2053
8193,124,4091
8193,0,4093
8193,59,4095
8193,10,4097
8193,128,4099
8193,132,4101
8193,68,8187
8193,3,8189
8193,251,8191
8193,255,8193
8193,19,8195
8193,62,8197
8193,5,16379
8193,14,16381
8193,11,16383
8193,63,16385
8193,12,16387
8193,132,16389
8193,30,32763
8193,34,32765
8193,34,32767
8193,130,32769
8193,13,32771
8193,17,32773
8193,35,65531
8193,7,65533
8193,67,65535
8194,254,1
8194,2,3
8194,3,5
8194,5,7
8194,20,9
8194,29,11
8194,33,13
8194,34,15
8194,35,17
8194,36,19
8194,59,21
8194,63,27
8194,64,29
8194,65,31
8194,67,33
8194,69,35
8194,123,37
8194,126,59
8194,127,61
8194,128,63
8194,130,65
8194,131,67
8194,132,69
8194,252,111
8194,253,113
8194,255,115
8194,1,117
8194,4,119
8194,6,121
8194,7,123
8194,8,125
8194,9,127
8194,11,129
8194,13,131
8194,14,133
8194,15,251
8194,16,253
8194,17,255
8194,18,257
8194,19,259
8194,21,261
8194,27,507
8194,28,509
8194,30,511
8194,31,513
8194,32,515
8194,37,517
8194,60,1019
8194,61,1021
8194,62,1023
8194,68,1025
8194,125,1027
8194,129,1029
8194,133,2043
8194,251,2045
8194,0,2047
8194,10,2049
8194,12,2051
8194,66,2053
8194,124,4091
8194,2,4093
8194,68,4095
8194,34,4097
8194,253,4099
8194,252,4101
8194,3,8187
8194,123,8189
8194,128,8191
8194,131,8193
8194,123,8195
8194,124,8197
8194,123,16379
8194,252,16381
8194,128,16383
8194,129,16385
8194,254,16387
8194,126,16389
8194,61,32763
8194,8,32765
8194,0,32767
8194,20,32769
8194,128,32771
8194,127,32773
8194,33,65531
8194,0,65533
8194,21,65535
8195,254,1
8195,2,3
8195,3,5
8195,5,7
8195,20,9
8195,29,11
8195,33,13
8195,34,15
8195,35,17
8195,36,19
8195,59,21
8195,63,27
8195,64,29
8195,65,31
8195,67,33
8195,69,35
8195,123,37
8195,126,59
8195,127,61
8195,128,63
8195,130,65
8195,131,67
8195,132,69
8195,252,111
8195,253,113
8195,255,115
8195,1,117
8195,4,119
8195,6,121
8195,7,123
8195,8,125
8195,9,127
8195,11,129
8195,13,131
8195,14,133
8195,15,251
8195,16,253
8195,17,255
8195,18,257
8195,19,259
8195,21,261
8195,27,507
8195,28,509
8195,30,511
8195,31,513
8195,32,515
8195,37,517
8195,60,1019
8195,61,1021
8195,62,1023
8195,68,1025
8195,125,1027
8195,129,1029
8195,133,2043
8195,251,2045
8195,0,2047
8195,10,2049
8195,12,2051
8195,66,2053
8195,124,4091
8195,62,4093
8195,67,4095
8195,124,4097
8195,66,4099
8195,7,4101
8195,62,8187
8195,62,8189
8195,8,8191
8195,60,8193
8195,33,8195
8195,123,8197
8195,67,16379
8195,36,16381
8195,13,16383
8195,5,16385
8195,8,16387
8195,66,16389
8195,15,32763
8195,0,32765
8195,63,32767
8195,4,32769
8195,11,32771
8195,2,32773
8195,126,65531
8195,18,65533
8195,129,65535
8196,254,1
8196,2,3
8196,3,5
8196,5,7
8196,20,9
8196,29,11
8196,33,13
8196,34,15
8196,35,17
8196,36,19
8196,59,21
8196,63,27
8196,64,29
8196,65,31
8196,67,33
8196,69,35
8196,123,37
8196,126,59
8196,127,61
8196,128,63
8196,130,65
8196,131,67
8196,132,69
8196,252,111
8196,253,113
8196,255,115
8196,1,117
8196,4,119
8196,6,121
8196,7,123
8196,8,125
8196,9,127
8196,11,129
8196,13,131
8196,14,133
8196,15,251
8196,16,253
8196,17,255
8196,18,257
8196,19,259
8196,21,261
8196,27,507
8196,28,509
8196,30,511
8196,31,513
8196,32,515
8196,37,517
8196,60,1019
8196,61,1021
8196,62,1023
8196,68,1025
8196,125,1027
8196,129,1029
8196,133,2043
8196,251,2045
8196,0,2047
8196,10,2049
8196,12,2051
8196,66,2053
8196,124,4091
8196,35,4093
8196,16,4095
8196,11,4097
8196,14,4099
8196,34,4101
8196,130,8187
8196,69,8189
8196,11,8191
8196,34,8193
8196,125,8195
8196,127,8197
8196,27,16379
8196,2,16381
8196,255,16383
8196,32,16385
8196,126,16387
8196,10,16389
8196,61,32763
8196,36,32765
8196,4,32767
8196,7,32769
8196,9,32771
8196,8,32773
8196,35,65531
8196,14,65533
8196,31,65535
8197,254,1
8197,2,3
8197,3,5
8197,5,7
8197,20,9
8197,29,11
8197,33,13
8197,34,15
8197,35,17
8197,36,19
8197,59,21
8197,63,27
8197,64,29
8197,65,31
8197,67,33
8197,69,35
8197,123,37
8197,126,59
8197,127,61
8197,128,63
8197,130,65
8197,131,67
8197,132,69
8197,252,111
8197,253,113
8197,255,115
8197,1,117
8197,4,119
8197,6,121
8197,7,123
8197,8,125
8197,9,127
8197,11,129
8197,13,131
8197,14,133
8197,15,251
8197,16,253
8197,17,255
8197,18,257
8197,19,259
8197,21,261
8197,27,507
8197,28,509
8197,30,511
8197,31,513
8197,32,515
8197,37,517
8197,60,1019
8197,61,1021
8197,62,1023
8197,68,1025
8197,125,1027
8197,129,1029
8197,133,2043
8197,251,2045
8197,0,2047
8197,10,2049
8197,12,2051
8197,66,2053
8197,124,4091
8197,9,4093
8197,123,4095
8197,15,4097
8197,5,4099
8197,28,4101
8197,10,8187
8197,252,8189
8197,27,8191
8197,35,8193
8197,21,8195
8197,128,8197
8197,0,16379
8197,5,16381
8197,62,16383
8197,14,16385
8197,130,16387
8197,59,16389
8197,127,32763
8197,69,32765
8197,2,32767
8197,8,32769
8197,9,32771
8197,67,32773
8197,6,65531
8197,63,65533
8197,16,65535
10000,254,1
10000,2,3
10000,3,5
10000,5,7
10000,20,9
10000,29,11
10000,33,13
10000,34,15
10000,35,17
10000,36,19
10000,59,21
10000,63,27
10000,64,29
10000,65,31
10000,67,33
10000,69,35
10000,123,37
10000,126,59
10000,127,61
10000,128,63
10000,130,65
10000,131,67
10000,132,69
10000,252,111
10000,253,113
10000,255,115
10000,1,117
10000,4,119
10000,6,121
10000,7,123
10000,8,125
10000,9,127
10000,11,129
10000,13,131
10000,14,133
10000,15,251
10000,16,253
10000,17,255
10000,18,257
10000,19,259
10000,21,261
10000,27,507
10000,28,509
10000,30,511
10000,31,513
10000,32,515
10000,37,517
10000,60,1019
10000,61,1021
10000,62,1023
10000,68,1025
10000,125,1027
10000,129,1029
10000,133,2043
10000,251,2045
10000,0,2047
10000,10,2049
10000,12,2051
10000,66,2053
10000,124,4091
10000,63,4093
10000,4,4095
10000,127,4097
10000,59,4099
10000,61,4101
10000,12,8187
10000,16,8189
10000,254,8191
10000,132,8193
10000,132,8195
10000,12,8197
10000,255,16379
10000,2,16381
10000,65,16383
10000,33,16385
10000,6,16387
10000,31,16389
10000,30,32763
10000,9,32765
10000,18,32767
10000,20,32769
10000,252,32771
10000,37,32773
10000,61,65531
10000,11,65533
10000,5,65535
16379,254,1
16379,2,3
16379,3,5
16379,5,7
16379,20,9
16379,29,11
16379,33,13
16379,34,15
16379,35,17
16379,36,19
16379,59,21
16379,63,27
16379,64,29
16379,65,31
16379,67,33
16379,69,35
16379,123,37
16379,126,59
16379,127,61
16379,128,63
16379,130,65
16379,131,67
16379,132,69
16379,252,111
16379,253,113
16379,255,115
16379,1,117
16379,4,119
16379,6,121
16379,7,123
16379,8,125
16379,9,127
16379,11,129
16379,13,131
16379,14,133
16379,15,251
16379,16,253
16379,17,255
16379,18,257
16379,19,259
16379,21,261
16379,27,507
16379,28,509
16379,30,511
16379,31,513
16379,32,515
16379,37,517
16379,60,1019
16379,61,1021
16379,62,1023
16379,68,1025
16379,125,1027
16379,129,1029
16379,133,2043
16379,251,2045
16379,0,2047
16379,10,2049
16379,12,2051
16379,66,2053
16379,124,4091
16379,15,4093
16379,14,4095
16379,254,4097
16379,132,4099
16379,30,4101
16379,65,8187
16379,126,8189
16379,36,8191
16379,124,8193
16379,12,8195
16379,11,8197
16379,37,16379
16379,61,16381
16379,59,16383
16379,12,16385
16379,29,16387
16379,61,16389
16379,67,32763
16379,131,32765
16379,35,32767
16379,32,32769
16379,0,32771
16379,63,32773
16379,62,65531
16379,20,65533
16379,62,65535
16380,254,1
16380,2,3
16380,3,5
16380,5,7
16380,20,9
16380,29,11
16380,33,13
16380,34,15
16380,35,17
16380,36,19
16380,59,21
16380,63,27
16380,64,29
16380,65,31
16380,67,33
16380,69,35
16380,123,37
16380,126,59
16380,127,61
16380,128,63
16380,130,65
16380,131,67
16380,132,69
16380,252,111
16380,253,113
16380,255,115
16380,1,117
16380,4,119
16380,6,121
16380,7,123
16380,8,125
16380,9,127
16380,11,129
16380,13,131
16380,14,133
16380,15,251
16380,16,253
16380,17,255
16380,18,257
16380,19,259
16380,21,261
16380,27,507
16380,28,509
16380,30,511
16380,31,513
16380,32,515
16380,37,517
16380,60,1019
16380,61,1021
16380,62,1023
16380,68,1025
16380,125,1027
16380,129,1029
16380,133,2043
16380,251,2045
16380,0,2047
16380,10,2049
16380,12,2051
16380,66,2053
16380,124,4091
16380,69,4093
16380,30,4095
16380,12,4097
16380,14,4099
16380,14,4101
16380,69,8187
16380,126,8189
16380,14,8191
16380,1,8193
16380,5,8195
16380,36,8197
16380,31,16379
16380,253,16381
16380,0,16383
16380,6,16385
16380,16,16387
16380,128,16389
16380,35,32763
16380,1,32765
16380,0,32767
16380,131,32769
16380,123,32771
16380,16,32773
16380,30,65531
16380,5,65533
16380,3,65535
16381,254,1
16381,2,3
16381,3,5
16381,5,7
16381,20,9
16381,29,11
16381,33,13
16381,34,15
16381,35,17
16381,36,19
16381,59,21
16381,63,27
16381,64,29
16381,65,31
16381,67,33
16381,69,35
16381,123,37
16381,126,59
16381,127,61
16381,128,63
16381,130,65
16381,131,67
16381,132,69
16381,252,111
16381,253,113
16381,255,115
16381,1,117
16381,4,119
16381,6,121
16381,7,123
16381,8,125
16381,9,127
16381,11,129
16381,13,131
16381,14,133
16381,15,251
16381,16,253
16381,17,255
16381,18,257
16381,19,259
16381,21,261
16381,27,507
16381,28,509
16381,30,511
16381,31,513
16381,32,515
16381,37,517
16381,60,1019
16381,61,1021
16381,62,1023
16381,68,1025
16381,125,1027
16381,129,1029
16381,133,2043
16381,251,2045
16381,0,2047
16381,10,2049
16381,12,2051
16381,66,2053
16381,124,4091
16381,13,4093
16381,20,4095
16381,28,4097
16381,68,4099
16381,12,4101
16381,65,8187
16381,14,8189
16381,123,8191
16381,0,8193
16381,33,8195
16381,30,8197
16381,68,16379
16381,30,16381
16381,13,16383
16381,5,16385
16381,13,16387
16381,65,16389
16381,30,32763
16381,255,32765
16381,253,32767
16381,4,32769
16381,123,32771
16381,14,32773
16381,59,65531
16381,34,65533
16381,128,65535
16382,254,1
16382,2,3
16382,3,5
16382,5,7
16382,20,9
16382,29,11
16382,33,13
16382,34,15
16382,35,17
16382,36,19
16382,59,21
16382,63,27
16382,64,29
16382,65,31
16382,67,33
16382,69,35
16382,123,37
16382,126,59
16382,127,61
16382,128,63
16382,130,65
16382,131,67
16382,132,69
16382,252,111
16382,253,113
16382,255,115
16382,1,117
16382,4,119
16382,6,121
16382,7,123
16382,8,125
16382,9,127
16382,11,129
16382,13,131
16382,14,133
16382,15,251
16382,16,253
16382,17,255
16382,18,257
16382,19,259
16382,21,261
16382,27,507
16382,28,509
16382,30,511
16382,31,513
16382,32,515
16382,37,517
16382,60,1019
16382,61,1021
16382,62,1023
16382,68,1025
16382,125,1027
16382,129,1029
16382,133,2043
16382,251,2045
16382,0,2047
16382,10,2049
16382,12,2051
16382,66,2053
16382,124,4091
16382,18,4093
16382,6,4095
16382,1,4097
16382,34,4099
16382,17,4101
16382,28,8187
16382,131,8189
16382,130,8191
16382,19,8193
16382,29,8195
16382,123,8197
16382,13,16379
16382,59,16381
16382,127,16383
16382,64,16385
16382,62,16387
16382,2,16389
16382,17,32763
16382,69,32765
16382,0,32767
16382,32,32769
16382,133,32771
16382,128,32773
16382,255,65531
16382,124,65533
16382,16,65535
16383,254,1
16383,2,3
16383,3,5
16383,5,7
16383,20,9
16383,29,11
16383,33,13
16383,34,15
16383,35,17
16383,36,19
16383,59,21
16383,63,27
16383,64,29
16383,65,31
16383,67,33
16383,69,35
16383,123,37
16383,126,59
16383,127,61
16383,128,63
16383,130,65
16383,131,67
16383,132,69
16383,252,111
16383,253,113
16383,255,115
16383,1,117
16383,4,119
16383,6,121
16383,7,123
16383,8,125
16383,9,127
16383,11,129
16383,13,131
16383,14,133
16383,15,251
16383,16,253
16383,17,255
16383,18,257
16383,19,259
16383,21,261
16383,27,507
16383,28,509
16383,30,511
16383,31,513
16383,32,515
16383,37,517
16383,60,1019
16383,61,1021
16383,62,1023
16383,68,1025
16383,125,1027
16383,129,1029
16383,133,2043
16383,251,2045
16383,0,2047
16383,10,2049
16383,12,2051
16383,66,2053
16383,124,4091
16383,133,4093
16383,67,4095
16383,18,4097
16383,21,4099
16383,5,4101
16383,125,8187
16383,16,8189
16383,65,8191
16383,67,8193
16383,32,8195
16383,35,8197
16383,125,16379
16383,31,16381
16383,251,16383
16383,253,16385
16383,12,16387
16383,9,16389
16383,253,32763
16383,27,32765
16383,126,32767
16383,252,32769
16383,7,32771
16383,19,32773
16383,62,65531
16383,13,65533
16383,133,65535
16384,254,1
16384,2,3
16384,3,5
16384,5,7
16384,20,9
16384,29,11
16384,33,13
16384,34,15
16384,35,17
16384,36,19
16384,59,21
16384,63,27
16384,64,29
16384,65,31
16384,67,33
16384,69,35
16384,123,37
16384,126,59
16384,127,61
16384,128,63
16384,130,65
16384,131,67
16384,132,69
16384,252,111
16384,253,113
16384,255,115
16384,1,117
16384,4,119
16384,6,121
16384,7,123
16384,8,125
16384,9,127
16384,11,129
16384,13,131
16384,14,133
16384,15,251
16384,16,253
16384,17,255
16384,18,257
16384,19,259
16384,21,261
16384,27,507
16384,28,509
