# ACTS Test Suite Generation: Thu Jul 01 10:43:55 EEST 2021
#  '*' represents don't care value 
# Degree of interaction coverage: 2
# Number of parameters: 3
# Maximum number of values per parameter: 132
# Number of configurations: 13376
quan,byte_count,Out_value
2046,0,16388
2046,132,20000
2046,132,32763
2046,132,32764
2046,31,32765
2046,127,32766
2046,255,32767
2046,132,32768
2046,129,32769
2046,255,32770
2046,17,32771
2046,16,32772
2046,4,32773
2047,131,1
2047,132,2
2047,252,3
2047,32,4
2047,33,5
2047,65,10
2047,128,16
2047,129,32
2047,130,64
2047,251,125
2047,253,126
2047,254,127
2047,0,128
2047,1,129
2047,2,130
2047,3,131
2047,5,250
2047,7,251
2047,8,252
2047,9,253
2047,10,254
2047,15,256
2047,16,257
2047,17,258
2047,31,259
2047,63,507
2047,64,508
2047,127,509
2047,255,510
2047,4,511
2047,6,512
2047,0,513
2047,130,514
2047,128,515
2047,32,1000
2047,9,1021
2047,32,1022
2047,251,1023
2047,5,1024
2047,2,1025
2047,15,1026
2047,128,1027
2047,4,1028
2047,128,1436
2047,255,1437
2047,0,1438
2047,254,1439
2047,1,1440
2047,254,1441
2047,130,1442
2047,255,1443
2047,129,1444
2047,10,2040
2047,251,2041
2047,9,2042
2047,17,2043
2047,129,2044
2047,254,2045
2047,2,2046
2047,10,2047
2047,33,2048
2047,17,2049
2047,6,2050
2047,33,2051
2047,131,4091
2047,129,4092
2047,2,4093
2047,252,4094
2047,131,4095
2047,17,4096
2047,9,4097
2047,31,4098
2047,17,4099
2047,63,4100
2047,32,5000
2047,1,8190
2047,33,8191
2047,127,8192
2047,63,8193
2047,132,8194
2047,131,10000
2047,33,16381
2047,7,16382
2047,65,16383
2047,9,16384
2047,129,16385
2047,251,16386
2047,252,16387
2047,0,16388
2047,1,20000
2047,130,32763
2047,64,32764
2047,63,32765
2047,6,32766
2047,64,32767
2047,251,32768
2047,65,32769
2047,31,32770
2047,64,32771
2047,255,32772
2047,32,32773
2048,131,1
2048,132,2
2048,252,3
2048,32,4
2048,33,5
2048,65,10
2048,128,16
2048,129,32
2048,130,64
2048,251,125
2048,253,126
2048,254,127
2048,0,128
2048,1,129
2048,2,130
2048,3,131
2048,5,250
2048,7,251
2048,8,252
2048,9,253
2048,10,254
2048,15,255
2048,16,257
2048,17,258
2048,31,259
2048,63,507
2048,64,508
2048,127,509
2048,255,510
2048,4,511
2048,6,512
2048,10,513
2048,9,514
2048,31,515
2048,132,1000
2048,0,1021
2048,17,1022
2048,10,1023
2048,31,1024
2048,2,1025
2048,251,1026
2048,31,1027
2048,6,1028
2048,0,1436
2048,127,1437
2048,10,1438
2048,64,1439
2048,253,1440
2048,32,1441
2048,255,1442
2048,4,1443
2048,129,1444
2048,4,2040
2048,2,2041
2048,252,2042
2048,253,2043
2048,253,2044
2048,9,2045
2048,32,2046
2048,2,2047
2048,33,2048
2048,10,2049
2048,130,2050
2048,17,2051
2048,5,4091
2048,3,4092
2048,9,4093
2048,0,4094
2048,253,4095
2048,16,4096
2048,10,4097
2048,131,4098
2048,32,4099
2048,3,4100
2048,3,5000
2048,0,8190
2048,3,8191
2048,0,8192
2048,17,8193
2048,1,8194
2048,63,10000
2048,130,16381
2048,0,16382
2048,4,16383
2048,32,16384
2048,252,16385
2048,129,16386
2048,63,16387
2048,251,16388
2048,6,20000
2048,17,32763
2048,3,32764
2048,130,32765
2048,7,32766
2048,254,32767
2048,10,32768
2048,17,32769
2048,32,32770
2048,16,32771
2048,0,32772
2048,1,32773
2049,131,1
2049,132,2
2049,252,3
2049,32,4
2049,33,5
2049,65,10
2049,128,16
2049,129,32
2049,130,64
2049,251,125
2049,253,126
2049,254,127
2049,0,128
2049,1,129
2049,2,130
2049,3,131
2049,5,250
2049,7,251
2049,8,252
2049,9,253
2049,10,254
2049,15,255
2049,16,257
2049,17,258
2049,31,259
2049,63,507
2049,64,508
2049,127,509
2049,255,510
2049,4,511
2049,6,512
2049,31,513
2049,6,514
2049,132,515
2049,65,1000
2049,10,1021
2049,252,1022
2049,6,1023
2049,65,1024
2049,15,1025
2049,127,1026
2049,64,1027
2049,16,1028
2049,255,1436
2049,6,1437
2049,15,1438
2049,7,1439
2049,15,1440
2049,131,1441
2049,5,1442
2049,128,1443
2049,251,1444
2049,5,2040
2049,15,2041
2049,251,2042
2049,1,2043
2049,127,2044
2049,251,2045
2049,32,2046
2049,3,2047
2049,9,2048
2049,17,2049
2049,128,2050
2049,8,2051
2049,127,4091
2049,3,4092
2049,0,4093
2049,33,4094
2049,0,4095
2049,251,4096
2049,1,4097
2049,255,4098
2049,16,4099
2049,132,4100
2049,65,5000
2049,128,8190
2049,5,8191
2049,5,8192
2049,64,8193
2049,128,8194
2049,127,10000
2049,0,16381
2049,0,16382
2049,132,16383
2049,6,16384
2049,17,16385
2049,128,16386
2049,6,16387
2049,254,16388
2049,64,20000
2049,0,32763
2049,33,32764
2049,5,32765
2049,2,32766
2049,128,32767
2049,253,32768
2049,31,32769
2049,1,32770
2049,5,32771
2049,63,32772
2049,17,32773
4091,131,1
4091,132,2
4091,252,3
4091,32,4
4091,33,5
4091,65,10
4091,128,16
4091,129,32
4091,130,64
4091,251,125
4091,253,126
4091,254,127
4091,0,128
4091,1,129
4091,2,130
4091,3,131
4091,5,250
4091,7,251
4091,8,252
4091,9,253
4091,10,254
4091,15,255
4091,16,256
4091,17,257
4091,31,258
4091,63,259
4091,64,507
4091,127,508
4091,255,509
4091,4,510
4091,6,512
4091,17,513
4091,32,514
4091,0,515
4091,130,1000
4091,131,1021
4091,129,1022
4091,1,1023
4091,255,1024
4091,252,1025
4091,127,1026
4091,252,1027
4091,8,1028
4091,130,1436
4091,33,1437
4091,31,1438
4091,4,1439
4091,32,1440
4091,127,1441
4091,252,1442
4091,0,1443
4091,132,1444
4091,130,2040
4091,0,2041
4091,63,2042
4091,16,2043
4091,64,2044
4091,2,2045
4091,6,2046
4091,127,2047
4091,5,2048
4091,4,2049
4091,64,2050
4091,254,2051
4091,7,4091
4091,130,4092
4091,252,4093
4091,15,4094
4091,33,4095
4091,255,4096
4091,2,4097
4091,6,4098
4091,130,4099
4091,31,4100
4091,255,5000
4091,10,8190
4091,1,8191
4091,252,8192
4091,1,8193
4091,33,8194
4091,31,10000
4091,31,16381
4091,129,16382
4091,15,16383
4091,32,16384
4091,64,16385
4091,129,16386
4091,252,16387
4091,17,16388
4091,5,20000
4091,3,32763
4091,251,32764
4091,31,32765
4091,10,32766
4091,65,32767
4091,17,32768
4091,3,32769
4091,10,32770
4091,252,32771
4091,63,32772
4091,17,32773
4092,131,1
4092,132,2
4092,252,3
4092,32,4
4092,33,5
4092,65,10
4092,128,16
4092,129,32
4092,130,64
4092,251,125
4092,253,126
4092,254,127
4092,0,128
4092,1,129
4092,2,130
4092,3,131
4092,5,250
4092,7,251
4092,8,252
4092,9,253
4092,10,254
4092,15,255
4092,16,256
4092,17,257
4092,31,258
4092,63,259
4092,64,507
4092,127,508
4092,255,509
4092,4,510
4092,6,512
4092,255,513
4092,16,514
4092,128,515
4092,3,1000
4092,252,1021
4092,253,1022
4092,9,1023
4092,131,1024
4092,65,1025
4092,251,1026
4092,251,1027
4092,130,1028
4092,2,1436
4092,31,1437
4092,255,1438
4092,5,1439
4092,4,1440
4092,6,1441
4092,128,1442
4092,251,1443
4092,32,1444
4092,3,2040
4092,64,2041
4092,255,2042
4092,129,2043
4092,6,2044
4092,31,2045
4092,251,2046
4092,15,2047
4092,10,2048
4092,15,2049
4092,63,2050
4092,131,2051
4092,0,4091
4092,131,4092
4092,254,4093
4092,130,4094
4092,64,4095
4092,1,4096
4092,7,4097
4092,31,4098
4092,33,4099
4092,127,4100
4092,3,5000
4092,7,8190
4092,253,8191
4092,254,8192
4092,32,8193
4092,127,8194
4092,254,10000
4092,65,16381
4092,8,16382
4092,252,16383
4092,251,16384
4092,130,16385
4092,253,16386
4092,254,16387
4092,65,16388
4092,5,20000
4092,130,32763
4092,65,32764
4092,10,32765
4092,7,32766
4092,255,32767
4092,33,32768
4092,31,32769
4092,65,32770
4092,130,32771
4092,2,32772
4092,251,32773
4093,131,1
4093,132,2
4093,252,3
4093,32,4
4093,33,5
4093,65,10
4093,128,16
4093,129,32
4093,130,64
4093,251,125
4093,253,126
4093,254,127
4093,0,128
4093,1,129
4093,2,130
4093,3,131
4093,5,250
4093,7,251
4093,8,252
4093,9,253
4093,10,254
4093,15,255
4093,16,256
4093,17,257
4093,31,258
4093,63,259
4093,64,507
4093,127,508
4093,255,509
4093,4,510
4093,6,512
4093,255,513
4093,2,514
4093,252,515
4093,2,1000
4093,2,1021
4093,32,1022
4093,32,1023
4093,32,1024
4093,17,1025
4093,17,1026
4093,2,1027
4093,9,1028
4093,1,1436
4093,4,1437
4093,7,1438
4093,8,1439
4093,9,1440
4093,132,1441
4093,128,1442
4093,3,1443
4093,32,1444
4093,130,2040
4093,7,2041
4093,33,2042
4093,7,2043
4093,64,2044
4093,253,2045
4093,9,2046
4093,64,2047
4093,33,2048
4093,255,2049
4093,64,2050
4093,16,2051
4093,33,4091
4093,252,4092
4093,15,4093
4093,10,4094
4093,252,4095
4093,32,4096
4093,31,4097
4093,127,4098
4093,0,4099
4093,32,4100
4093,255,5000
4093,129,8190
4093,128,8191
4093,17,8192
4093,128,8193
4093,10,8194
4093,253,10000
4093,6,16381
4093,33,16382
4093,63,16383
4093,0,16384
4093,8,16385
4093,63,16386
4093,4,16387
4093,130,16388
4093,253,20000
4093,251,32763
4093,8,32764
4093,2,32765
4093,127,32766
4093,63,32767
4093,2,32768
4093,65,32769
4093,17,32770
4093,9,32771
4093,253,32772
4093,253,32773
4094,131,1
4094,132,2
4094,252,3
4094,32,4
4094,33,5
4094,65,10
4094,128,16
4094,129,32
4094,130,64
4094,251,125
4094,253,126
4094,254,127
4094,0,128
4094,1,129
4094,2,130
4094,3,131
4094,5,250
4094,7,251
4094,8,252
4094,9,253
4094,10,254
4094,15,255
4094,16,256
4094,17,257
4094,31,258
4094,63,259
4094,64,507
4094,127,508
4094,255,509
4094,4,510
4094,6,512
4094,15,513
4094,9,514
4094,5,515
4094,129,1000
4094,132,1021
4094,15,1022
4094,253,1023
4094,32,1024
4094,1,1025
4094,2,1026
4094,129,1027
4094,64,1028
4094,2,1436
4094,4,1437
4094,32,1438
4094,63,1439
4094,2,1440
4094,253,1441
4094,5,1442
4094,65,1443
4094,4,1444
4094,17,2040
4094,9,2041
4094,17,2042
4094,65,2043
4094,32,2044
4094,252,2045
4094,251,2046
4094,127,2047
4094,252,2048
4094,254,2049
4094,16,2050
4094,1,2051
4094,64,4091
4094,31,4092
4094,33,4093
4094,1,4094
4094,4,4095
4094,8,4096
4094,65,4097
4094,131,4098
4094,0,4099
4094,17,4100
4094,31,5000
4094,32,8190
4094,7,8191
4094,4,8192
4094,15,8193
4094,1,8194
4094,17,10000
4094,8,16381
4094,7,16382
4094,130,16383
4094,33,16384
4094,3,16385
4094,251,16386
4094,63,16387
4094,6,16388
4094,2,20000
4094,129,32763
4094,254,32764
4094,6,32765
4094,64,32766
4094,3,32767
4094,254,32768
4094,15,32769
4094,31,32770
4094,65,32771
4094,17,32772
4094,7,32773
4095,131,1
4095,132,2
4095,252,3
4095,32,4
4095,33,5
4095,65,10
4095,128,16
4095,129,32
4095,130,64
4095,251,125
4095,253,126
4095,254,127
4095,0,128
4095,1,129
4095,2,130
4095,3,131
4095,5,250
4095,7,251
4095,8,252
4095,9,253
4095,10,254
4095,15,255
4095,16,256
4095,17,257
4095,31,258
4095,63,259
4095,64,507
4095,127,508
4095,255,509
4095,4,510
4095,6,512
4095,16,513
4095,129,514
4095,9,515
4095,251,1000
4095,5,1021
4095,251,1022
4095,7,1023
4095,253,1024
4095,65,1025
4095,8,1026
4095,2,1027
4095,255,1028
4095,4,1436
4095,2,1437
4095,130,1438
4095,129,1439
4095,129,1440
4095,33,1441
4095,254,1442
4095,129,1443
4095,2,1444
4095,127,2040
4095,32,2041
4095,253,2042
4095,15,2043
4095,4,2044
4095,31,2045
4095,132,2046
4095,132,2047
4095,3,2048
4095,8,2049
4095,1,2050
4095,65,2051
4095,2,4091
4095,253,4092
4095,6,4093
4095,6,4094
4095,3,4095
4095,252,4096
4095,253,4097
4095,64,4098
4095,253,4099
4095,63,4100
4095,9,5000
4095,129,8190
4095,5,8191
4095,251,8192
4095,31,8193
4095,64,8194
4095,132,10000
4095,65,16381
4095,2,16382
4095,132,16383
4095,132,16384
4095,16,16385
4095,254,16386
4095,252,16387
4095,17,16388
4095,63,20000
4095,15,32763
4095,128,32764
4095,1,32765
4095,4,32766
4095,130,32767
4095,254,32768
4095,9,32769
4095,8,32770
4095,33,32771
4095,17,32772
4095,9,32773
4096,131,1
4096,132,2
4096,252,3
4096,32,4
4096,33,5
4096,65,10
4096,128,16
4096,129,32
4096,130,64
4096,251,125
4096,253,126
4096,254,127
4096,0,128
4096,1,129
4096,2,130
4096,3,131
4096,5,250
4096,7,251
4096,8,252
4096,9,253
4096,10,254
4096,15,255
4096,16,256
4096,17,257
4096,31,258
4096,63,259
4096,64,507
4096,127,508
4096,255,509
4096,4,510
4096,6,511
4096,3,513
4096,32,514
4096,0,515
4096,10,1000
4096,129,1021
4096,17,1022
4096,32,1023
4096,65,1024
4096,3,1025
4096,7,1026
4096,63,1027
4096,31,1028
4096,9,1436
4096,64,1437
4096,2,1438
4096,0,1439
4096,8,1440
4096,4,1441
4096,15,1442
4096,4,1443
4096,8,1444
4096,1,2040
4096,16,2041
4096,129,2042
4096,16,2043
4096,5,2044
4096,251,2045
4096,5,2046
4096,33,2047
4096,132,2048
4096,2,2049
4096,4,2050
4096,10,2051
4096,5,4091
4096,8,4092
4096,132,4093
4096,0,4094
4096,17,4095
4096,0,4096
4096,5,4097
4096,32,4098
4096,63,4099
4096,32,4100
4096,8,5000
4096,7,8190
4096,6,8191
4096,254,8192
4096,63,8193
4096,253,8194
4096,17,10000
4096,129,16381
4096,130,16382
4096,3,16383
4096,1,16384
4096,63,16385
4096,2,16386
4096,129,16387
4096,4,16388
4096,252,20000
4096,5,32763
4096,128,32764
4096,9,32765
4096,1,32766
4096,129,32767
4096,251,32768
4096,130,32769
4096,4,32770
4096,32,32771
4096,65,32772
4096,6,32773
4097,131,1
4097,132,2
4097,252,3
4097,32,4
4097,33,5
4097,65,10
4097,128,16
4097,129,32
4097,130,64
4097,251,125
4097,253,126
4097,254,127
4097,0,128
4097,1,129
4097,2,130
4097,3,131
4097,5,250
4097,7,251
4097,8,252
4097,9,253
4097,10,254
4097,15,255
4097,16,256
4097,17,257
4097,31,258
4097,63,259
4097,64,507
4097,127,508
4097,255,509
4097,4,510
4097,6,511
4097,15,513
4097,17,514
4097,130,515
4097,15,1000
4097,10,1021
4097,10,1022
4097,132,1023
4097,33,1024
4097,31,1025
4097,2,1026
4097,6,1027
4097,254,1028
4097,252,1436
4097,32,1437
4097,1,1438
4097,132,1439
4097,132,1440
4097,9,1441
4097,254,1442
4097,6,1443
4097,129,1444
4097,128,2040
4097,128,2041
4097,255,2042
4097,9,2043
4097,64,2044
4097,255,2045
4097,8,2046
4097,252,2047
4097,0,2048
4097,251,2049
4097,131,2050
4097,64,2051
4097,129,4091
4097,64,4092
4097,7,4093
4097,130,4094
4097,10,4095
4097,251,4096
4097,31,4097
4097,17,4098
4097,254,4099
4097,16,4100
4097,130,5000
4097,2,8190
4097,65,8191
4097,6,8192
4097,64,8193
4097,127,8194
4097,255,10000
4097,252,16381
4097,0,16382
4097,253,16383
4097,17,16384
4097,251,16385
4097,1,16386
4097,5,16387
4097,7,16388
4097,65,20000
4097,0,32763
4097,8,32764
4097,131,32765
4097,127,32766
4097,6,32767
4097,32,32768
4097,255,32769
4097,15,32770
4097,132,32771
4097,17,32772
4097,16,32773
4098,131,1
4098,132,2
4098,252,3
4098,32,4
4098,33,5
4098,65,10
4098,128,16
4098,129,32
4098,130,64
4098,251,125
4098,253,126
4098,254,127
4098,0,128
4098,1,129
4098,2,130
4098,3,131
4098,5,250
4098,7,251
4098,8,252
4098,9,253
4098,10,254
4098,15,255
4098,16,256
4098,17,257
4098,31,258
4098,63,259
4098,64,507
4098,127,508
4098,255,509
4098,4,510
4098,6,511
4098,128,513
4098,63,514
4098,2,515
4098,63,1000
4098,252,1021
4098,132,1022
4098,255,1023
4098,16,1024
4098,7,1025
4098,129,1026
4098,63,1027
4098,0,1028
4098,253,1436
4098,65,1437
4098,31,1438
4098,16,1439
4098,7,1440
4098,63,1441
4098,255,1442
4098,252,1443
4098,0,1444
4098,32,2040
4098,7,2041
4098,254,2042
4098,31,2043
4098,15,2044
4098,255,2045
4098,128,2046
4098,6,2047
4098,251,2048
4098,7,2049
4098,15,2050
4098,0,2051
4098,63,4091
4098,6,4092
4098,32,4093
4098,32,4094
4098,130,4095
4098,15,4096
4098,252,4097
4098,252,4098
4098,1,4099
4098,3,4100
4098,0,5000
4098,131,8190
4098,2,8191
4098,3,8192
4098,132,8193
4098,15,8194
4098,5,10000
4098,131,16381
4098,132,16382
4098,1,16383
4098,33,16384
4098,130,16385
4098,2,16386
4098,131,16387
4098,4,16388
4098,0,20000
4098,17,32763
4098,0,32764
4098,32,32765
4098,132,32766
4098,131,32767
4098,255,32768
4098,255,32769
4098,10,32770
4098,131,32771
4098,4,32772
4098,4,32773
4099,131,1
4099,132,2
4099,252,3
4099,32,4
4099,33,5
4099,65,10
4099,128,16
4099,129,32
4099,130,64
4099,251,125
4099,253,126
4099,254,127
4099,0,128
4099,1,129
4099,2,130
4099,3,131
4099,5,250
4099,7,251
4099,8,252
4099,9,253
4099,10,254
4099,15,255
4099,16,256
4099,17,257
4099,31,258
4099,63,259
4099,64,507
4099,127,508
4099,255,509
4099,4,510
4099,6,511
4099,131,513
4099,31,514
4099,33,515
4099,1,1000
4099,64,1021
4099,5,1022
4099,65,1023
4099,132,1024
4099,3,1025
4099,1,1026
4099,0,1027
4099,132,1028
4099,255,1436
4099,6,1437
4099,4,1438
4099,16,1439
4099,128,1440
4099,2,1441
4099,251,1442
4099,15,1443
4099,8,1444
4099,32,2040
4099,64,2041
4099,8,2042
4099,4,2043
4099,63,2044
4099,5,2045
4099,254,2046
4099,3,2047
4099,255,2048
4099,3,2049
4099,3,2050
4099,63,2051
4099,15,4091
4099,5,4092
4099,32,4093
4099,255,4094
4099,65,4095
4099,132,4096
4099,31,4097
4099,16,4098
4099,3,4099
4099,0,4100
4099,251,5000
4099,128,8190
4099,7,8191
4099,15,8192
4099,132,8193
4099,15,8194
4099,15,10000
4099,253,16381
4099,64,16382
4099,130,16383
4099,16,16384
4099,17,16385
4099,3,16386
4099,10,16387
4099,5,16388
4099,129,20000
4099,4,32763
4099,10,32764
4099,10,32765
4099,7,32766
4099,130,32767
4099,16,32768
4099,33,32769
4099,130,32770
4099,63,32771
4099,7,32772
4099,132,32773
4100,131,1
4100,132,2
4100,252,3
4100,32,4
4100,33,5
4100,65,10
4100,128,16
4100,129,32
4100,130,64
4100,251,125
4100,253,126
4100,254,127
4100,0,128
4100,1,129
4100,2,130
4100,3,131
4100,5,250
4100,7,251
4100,8,252
4100,9,253
4100,10,254
4100,15,255
4100,16,256
4100,17,257
4100,31,258
4100,63,259
4100,64,507
4100,127,508
4100,255,509
4100,4,510
4100,6,511
4100,15,513
4100,252,514
4100,31,515
4100,7,1000
4100,33,1021
4100,64,1022
4100,17,1023
4100,7,1024
4100,10,1025
4100,65,1026
4100,131,1027
4100,127,1028
4100,33,1436
4100,9,1437
4100,252,1438
4100,8,1439
4100,4,1440
4100,64,1441
4100,252,1442
4100,7,1443
4100,1,1444
4100,252,2040
4100,254,2041
4100,4,2042
4100,17,2043
4100,251,2044
4100,127,2045
4100,129,2046
4100,15,2047
4100,4,2048
4100,254,2049
4100,131,2050
4100,131,2051
4100,131,4091
4100,130,4092
4100,3,4093
4100,63,4094
4100,251,4095
4100,65,4096
4100,31,4097
4100,2,4098
4100,9,4099
4100,131,4100
4100,16,5000
4100,2,8190
4100,251,8191
4100,6,8192
4100,0,8193
4100,129,8194
4100,254,10000
4100,5,16381
4100,17,16382
4100,255,16383
4100,6,16384
4100,16,16385
4100,15,16386
4100,251,16387
4100,33,16388
4100,4,20000
4100,127,32763
4100,254,32764
4100,16,32765
4100,130,32766
4100,33,32767
4100,132,32768
4100,251,32769
4100,4,32770
4100,4,32771
4100,64,32772
4100,32,32773
5000,131,1
5000,132,2
5000,252,3
5000,32,4
5000,33,5
5000,65,10
5000,128,16
5000,129,32
5000,130,64
5000,251,125
5000,253,126
5000,254,127
5000,0,128
5000,1,129
5000,2,130
5000,3,131
5000,5,250
5000,7,251
5000,8,252
5000,9,253
5000,10,254
5000,15,255
5000,16,256
5000,17,257
5000,31,258
5000,63,259
5000,64,507
5000,127,508
5000,255,509
5000,4,510
5000,6,511
5000,252,512
5000,4,513
5000,128,514
5000,253,515
5000,251,1000
5000,4,1021
5000,127,1022
5000,2,1023
5000,8,1024
5000,63,1025
5000,4,1026
5000,17,1027
5000,129,1028
5000,32,1436
5000,251,1437
5000,5,1438
5000,33,1439
5000,7,1440
5000,131,1441
5000,128,1442
5000,63,1443
5000,10,1444
5000,31,2040
5000,3,2041
5000,33,2042
5000,128,2043
5000,17,2044
5000,33,2045
5000,33,2046
5000,65,2047
5000,255,2048
5000,8,2049
5000,31,2050
5000,64,2051
5000,8,4091
5000,251,4092
5000,130,4093
5000,130,4094
5000,4,4095
5000,130,4096
5000,253,4097
5000,1,4098
5000,252,4099
5000,2,4100
5000,2,5000
5000,15,8190
5000,130,8191
5000,254,8192
5000,65,8193
5000,131,8194
5000,2,10000
5000,255,16381
5000,8,16382
5000,4,16383
5000,32,16384
5000,15,16385
5000,15,16386
5000,129,16387
5000,33,16388
5000,7,20000
5000,32,32763
5000,15,32764
5000,7,32765
5000,17,32766
5000,254,32767
5000,131,32768
5000,127,32769
5000,127,32770
5000,128,32771
5000,1,32772
5000,32,32773
8187,131,1
8187,132,2
8187,252,3
8187,32,4
8187,33,5
8187,65,10
8187,128,16
8187,129,32
8187,130,64
8187,251,125
8187,253,126
8187,254,127
8187,0,128
8187,1,129
8187,2,130
8187,3,131
8187,5,250
8187,7,251
8187,8,252
8187,9,253
8187,10,254
8187,15,255
8187,16,256
8187,17,257
8187,31,258
8187,63,259
8187,64,507
8187,127,508
8187,255,509
8187,4,510
8187,6,511
8187,9,512
8187,253,513
8187,4,514
8187,33,515
8187,132,1000
8187,32,1021
8187,17,1022
8187,63,1024
8187,15,1025
8187,16,1026
8187,32,1027
8187,2,1028
8187,17,1436
8187,127,1437
8187,63,1438
8187,1,1439
8187,252,1440
8187,252,1441
8187,251,1442
8187,33,1443
8187,253,1444
8187,252,2040
8187,130,2041
8187,254,2042
8187,64,2043
8187,1,2044
8187,32,2045
8187,255,2046
8187,0,2047
8187,129,2048
8187,15,2049
8187,253,2050
8187,127,2051
8187,7,4091
8187,253,4092
8187,4,4093
8187,65,4094
8187,4,4095
8187,31,4096
8187,132,4097
8187,2,4098
8187,1,4099
8187,127,4100
8187,63,5000
8187,3,8190
8187,2,8191
8187,64,8192
8187,2,8193
8187,128,8194
8187,253,10000
8187,130,16381
8187,253,16382
8187,5,16383
8187,1,16384
8187,253,16385
8187,129,16386
8187,255,16387
8187,8,16388
8187,8,20000
8187,3,32763
8187,32,32764
8187,6,32765
8187,16,32766
8187,16,32767
8187,7,32768
8187,10,32769
8187,127,32770
8187,10,32771
8187,9,32772
8187,2,32773
8188,131,1
8188,132,2
8188,252,3
8188,32,4
8188,33,5
8188,65,10
8188,128,16
8188,129,32
8188,130,64
8188,251,125
8188,253,126
8188,254,127
8188,0,128
8188,1,129
8188,2,130
8188,3,131
8188,5,250
8188,7,251
8188,8,252
8188,9,253
8188,10,254
8188,15,255
8188,16,256
8188,17,257
8188,31,258
8188,63,259
8188,64,507
8188,127,508
8188,255,509
8188,4,510
8188,6,511
8188,131,512
8188,6,513
8188,64,514
8188,253,515
8188,252,1000
8188,130,1021
8188,7,1022
8188,252,1024
8188,15,1025
8188,9,1026
8188,63,1027
8188,7,1028
8188,130,1436
8188,17,1437
8188,127,1438
8188,131,1439
8188,131,1440
8188,252,1441
8188,254,1442
8188,17,1443
8188,132,1444
8188,64,2040
8188,253,2041
8188,251,2042
8188,254,2043
8188,253,2044
8188,10,2045
8188,2,2046
8188,132,2047
8188,9,2048
8188,1,2049
8188,253,2050
8188,64,2051
8188,5,4091
8188,9,4092
8188,128,4093
8188,130,4094
8188,10,4095
8188,127,4096
8188,254,4097
8188,251,4098
8188,252,4099
8188,8,4100
8188,17,5000
8188,7,8190
8188,32,8191
8188,10,8192
8188,254,8193
8188,129,8194
8188,252,10000
8188,16,16381
8188,7,16382
8188,31,16383
8188,131,16384
8188,33,16385
8188,130,16386
8188,127,16387
8188,0,16388
8188,8,20000
8188,132,32763
8188,65,32764
8188,254,32765
8188,0,32766
8188,8,32767
8188,1,32768
8188,1,32769
8188,64,32770
8188,5,32771
8188,251,32772
8188,132,32773
8189,131,1
8189,132,2
8189,252,3
8189,32,4
8189,33,5
8189,65,10
8189,128,16
8189,129,32
8189,130,64
8189,251,125
8189,253,126
8189,254,127
8189,0,128
8189,1,129
8189,2,130
8189,3,131
8189,5,250
8189,7,251
8189,8,252
8189,9,253
8189,10,254
8189,15,255
8189,16,256
8189,17,257
8189,31,258
8189,63,259
8189,64,507
8189,127,508
8189,255,509
8189,4,510
8189,6,511
8189,4,512
8189,0,513
8189,253,514
8189,63,515
8189,16,1000
8189,10,1021
8189,5,1022
8189,5,1024
8189,16,1025
8189,129,1026
8189,7,1027
8189,130,1028
8189,1,1436
8189,255,1437
8189,6,1438
8189,16,1439
8189,6,1440
8189,129,1441
8189,9,1442
8189,31,1443
8189,254,1444
8189,10,2040
8189,33,2041
8189,65,2042
8189,32,2043
8189,4,2044
8189,32,2045
8189,17,2046
8189,5,2047
8189,253,2048
8189,64,2049
8189,1,2050
8189,255,2051
8189,2,4091
8189,5,4092
8189,63,4093
8189,127,4094
8189,10,4095
8189,255,4096
8189,131,4097
8189,252,4098
8189,33,4099
8189,65,4100
8189,2,5000
8189,17,8190
8189,131,8191
8189,16,8192
8189,252,8193
8189,17,8194
8189,4,10000
8189,253,16381
8189,64,16382
8189,63,16383
8189,16,16384
8189,3,16385
8189,8,16386
8189,131,16387
8189,17,16388
8189,64,20000
8189,251,32763
8189,63,32764
8189,4,32765
8189,31,32766
8189,5,32767
8189,9,32768
8189,132,32769
8189,131,32770
8189,15,32771
8189,8,32772
8189,254,32773
8190,131,1
8190,132,2
8190,252,3
8190,32,4
8190,33,5
8190,65,10
8190,128,16
8190,129,32
8190,130,64
8190,251,125
8190,253,126
8190,254,127
8190,0,128
8190,1,129
8190,2,130
8190,3,131
8190,5,250
8190,7,251
8190,8,252
8190,9,253
8190,10,254
8190,15,255
8190,16,256
8190,17,257
8190,31,258
8190,63,259
8190,64,507
8190,127,508
8190,255,509
8190,4,510
8190,6,511
8190,33,512
8190,8,513
8190,31,514
8190,32,515
8190,5,1000
8190,2,1021
8190,9,1022
8190,9,1024
8190,64,1025
8190,131,1026
8190,7,1027
8190,32,1028
8190,131,1436
8190,31,1437
8190,64,1438
8190,65,1439
8190,131,1440
8190,130,1441
8190,3,1442
8190,65,1443
8190,132,1444
8190,64,2040
8190,6,2041
8190,65,2042
8190,6,2043
8190,253,2044
8190,65,2045
8190,251,2046
8190,255,2047
8190,8,2048
8190,131,2049
8190,129,2050
8190,17,2051
8190,32,4091
8190,9,4092
8190,5,4093
8190,9,4094
8190,16,4095
8190,9,4096
8190,10,4097
8190,251,4098
8190,0,4099
8190,131,4100
8190,253,5000
8190,252,8190
8190,3,8191
8190,129,8192
8190,128,8193
8190,63,8194
8190,131,10000
